refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,VSNTpre_VSNTpost
0,0.0,0,25397,2.181640625,0.185546875,3.0,1.0,5,21,9,712.108825683594,318.596801757812,0,1,faces,female,0,1,faces,A,male,VS,F,129,E07,537.701171875,0
0,0.0,0,25398,2.4140625,0.203125,4.0,1.0,1,4,10,512.991821289062,462.367706298828,0,1,faces,male,0,1,faces,A,male,VS,F,129,E07,537.701171875,0
0,0.0,1,25399,2.693359375,0.11328125,5.0,0.0,10,37,11,986.416931152344,170.324325561523,0,1,faces,male,0,1,faces,A,male,VS,F,129,E07,537.701171875,0
0,0.0,0,25401,3.029296875,0.224609375,6.0,0.0,14,64,13,1265.91027832031,159.462799072266,0,1,faces,male,0,1,faces,A,male,VS,F,129,E07,537.701171875,0
0,0.0,0,25468,0.7421875,0.2421875,2.0,1.0,15,64,4,1252.14758300781,150.265106201172,0,1,faces,female,1,1,objects,P,big,VS,O,131,E07,546.099609375,0
0,0.0,0,25470,1.234375,0.173828125,3.0,1.0,3,14,6,632.060729980469,563.219665527344,0,1,faces,male,1,1,objects,P,big,VS,O,131,E07,546.099609375,0
0,0.0,0,25583,0.41015625,0.17578125,2.0,1.0,8,41,3,961.846618652344,542.848571777344,0,1,objects,small,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,0.0,0,25584,0.62890625,0.234375,3.0,1.0,14,71,4,1288.97485351562,821.149841308594,0,1,objects,small,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,0.0,0,25585,1.013671875,0.12890625,4.0,1.0,10,53,5,1069.24438476562,804.120300292969,0,1,faces,female,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,0.0,0,25588,1.490234375,0.197265625,5.0,0.0,3,6,8,540.414794921875,634.507202148438,0,1,faces,female,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,0.0,0,25589,1.74609375,0.18359375,6.0,0.0,2,5,9,520.128723144531,556.211242675781,0,1,objects,small,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,0.0,0,25591,2.1640625,0.16015625,7.0,0.0,4,11,11,653.834716796875,280.639801025391,0,1,faces,female,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,0.0,0,25592,2.369140625,0.107421875,8.0,0.0,1,1,12,549.022094726562,189.066909790039,0,1,faces,female,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,0.0,0,25593,2.556640625,0.140625,9.0,0.0,13,64,13,1234.85888671875,189.436920166016,0,1,faces,male,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,0.0,0,25594,2.734375,0.322265625,10.0,0.0,11,56,14,1173.86828613281,267.52783203125,0,1,objects,big,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,0.0,0,25595,3.09375,0.255859375,11.0,0.0,15,75,15,1396.05749511719,357.374908447266,0,1,faces,male,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,0.0,0,25596,3.39453125,0.287109375,12.0,0.0,12,58,16,1158.85046386719,457.808837890625,0,1,faces,male,0,1,objects,A,small,VS,O,134,E07,558.697265625,0
0,1.0,0,25609,0.447265625,0.171875,2.0,1.0,8,47,2,1062.05993652344,230.638275146484,0,1,faces,male,1,1,faces,P,male,VS,F,135,E07,562.896484375,1
1,1.0,0,25610,0.658203125,0.150390625,3.0,1.0,12,73,3,1330.19360351562,187.697647094727,0,1,faces,female,1,1,faces,P,male,VS,F,135,E07,562.896484375,1
0,0.0,0,25617,3.048828125,0.490234375,6.0,0.0,13,74,10,1372.01733398438,267.803375244141,0,1,faces,female,1,1,faces,P,male,VS,F,135,E07,562.896484375,0
0,1.0,0,25628,0.533203125,0.1640625,2.0,1.0,10,56,2,1174.11474609375,201.484100341797,0,1,faces,female,1,1,objects,P,small,VS,O,136,E07,567.095703125,1
0,0.0,0,25649,1.119140625,0.2109375,2.0,1.0,6,24,6,747.963562011719,660.001403808594,0,1,faces,female,0,1,faces,A,female,VS,F,137,E07,571.294921875,0
0,0.0,1,25651,1.64453125,0.173828125,3.0,1.0,8,29,8,831.859313964844,263.050750732422,0,1,objects,small,0,1,faces,A,female,VS,F,137,E07,571.294921875,0
0,0.0,0,25655,2.3046875,0.146484375,4.0,1.0,10,40,12,976.179138183594,461.468444824219,0,1,faces,female,0,1,faces,A,female,VS,F,137,E07,571.294921875,0
0,0.0,0,25656,2.501953125,0.25390625,5.0,0.0,13,67,13,1257.38891601562,449.401519775391,0,1,faces,male,0,1,faces,A,female,VS,F,137,E07,571.294921875,0
0,0.0,0,25657,2.794921875,0.21484375,6.0,0.0,15,74,14,1367.82482910156,247.686706542969,0,1,objects,big,0,1,faces,A,female,VS,F,137,E07,571.294921875,0
0,0.0,0,25658,3.068359375,0.216796875,7.0,0.0,14,71,15,1304.109375,845.86767578125,0,1,faces,female,0,1,faces,A,female,VS,F,137,E07,571.294921875,0
0,0.0,1,25659,3.41015625,0.123046875,8.0,0.0,1,8,16,600.283508300781,874.152404785156,0,1,objects,big,0,1,faces,A,female,VS,F,137,E07,571.294921875,0
0,1.0,0,25729,0.611328125,0.12109375,2.0,1.0,3,12,3,690.383605957031,322.753204345703,0,1,faces,male,1,1,faces,P,female,VS,I,140,E07,583.892578125,1
0,1.0,0,25730,0.75390625,0.154296875,3.0,1.0,5,21,4,765.095275878906,345.870910644531,0,1,faces,male,1,1,faces,P,female,VS,I,140,E07,583.892578125,1
1,1.0,1,25731,0.958984375,0.158203125,4.0,1.0,6,24,5,802.745483398438,623.178527832031,0,1,faces,female,1,1,faces,P,female,VS,I,140,E07,583.892578125,1
0,1.0,0,25733,1.3125,0.271484375,5.0,0.0,9,42,7,940.029479980469,632.001037597656,0,1,faces,female,1,1,faces,P,female,VS,I,140,E07,583.892578125,1
0,0.0,0,25780,0.611328125,0.255859375,2.0,1.0,3,22,3,752.370422363281,454.521789550781,0,1,faces,female,0,1,faces,A,male,VS,I,142,E07,592.291015625,0
0,0.0,1,25781,1.3046875,0.212890625,3.0,1.0,5,28,4,878.4306640625,142.715179443359,0,1,objects,small,0,1,faces,A,male,VS,I,142,E07,592.291015625,0
0,0.0,0,25783,1.693359375,0.169921875,4.0,1.0,1,1,6,533.054992675781,136.932144165039,0,1,faces,male,0,1,faces,A,male,VS,I,142,E07,592.291015625,0
0,0.0,0,25784,1.94140625,0.185546875,5.0,0.0,10,57,7,1126.88232421875,362.031524658203,0,1,objects,big,0,1,faces,A,male,VS,I,142,E07,592.291015625,0
0,0.0,1,25785,2.150390625,0.912109375,6.0,0.0,11,58,8,1166.8564453125,444.934143066406,0,1,faces,male,0,1,faces,A,male,VS,I,142,E07,592.291015625,0
0,0.0,0,25787,3.4609375,0.2578125,7.0,0.0,15,69,10,1248.65698242188,652.162170410156,0,1,faces,female,0,1,faces,A,male,VS,I,142,E07,592.291015625,0
0,0.0,0,25788,3.765625,0.34375,8.0,0.0,12,62,11,1171.53466796875,848.896301269531,0,1,faces,male,0,1,faces,A,male,VS,I,142,E07,592.291015625,0
0,0.0,1,25803,3.263671875,0.146484375,2.0,1.0,1,5,5,554.903381347656,526.851623535156,0,1,faces,male,0,1,faces,P,female,VS,I,143,E07,596.490234375,0
0,1.0,0,25819,0.345703125,0.1796875,2.0,1.0,8,56,2,1142.09973144531,275.950073242188,0,1,objects,small,1,1,objects,P,small,VS,O,144,E07,600.689453125,1
1,1.0,0,25820,0.556640625,0.140625,3.0,1.0,12,65,3,1244.35485839844,214.225860595703,0,1,faces,female,1,1,objects,P,small,VS,O,144,E07,600.689453125,1
0,1.0,0,25821,0.724609375,0.166015625,4.0,1.0,7,55,4,1166.13610839844,141.763610839844,0,1,faces,male,1,1,objects,P,small,VS,O,144,E07,600.689453125,1
0,1.0,0,25823,1.130859375,0.119140625,6.0,0.0,15,74,6,1359.53527832031,246.165664672852,0,1,faces,female,1,1,objects,P,small,VS,O,144,E07,600.689453125,1
0,1.0,0,25824,1.31640625,0.185546875,7.0,0.0,4,38,7,948.597045898438,236.482940673828,0,1,faces,female,1,1,objects,P,small,VS,O,144,E07,600.689453125,1
0,1.0,0,25827,1.91796875,0.1171875,9.0,0.0,13,69,10,1272.43615722656,617.000427246094,0,1,objects,big,1,1,objects,P,small,VS,O,144,E07,600.689453125,1
1,0.0,0,26010,0.44140625,0.216796875,2.0,1.0,5,40,2,927.661926269531,401.347564697266,0,1,faces,female,0,1,faces,A,female,VS,F,145,E07,604.888671875,0
0,0.0,0,26011,0.71484375,0.271484375,3.0,1.0,1,6,3,515.308959960938,625.494934082031,0,1,faces,female,0,1,faces,A,female,VS,F,145,E07,604.888671875,0
0,0.0,0,26014,1.46484375,0.1953125,4.0,1.0,6,45,6,931.17578125,905.038208007812,0,1,faces,male,0,1,faces,A,female,VS,F,145,E07,604.888671875,0
0,0.0,0,26015,1.697265625,0.130859375,5.0,0.0,8,54,7,1030.92309570312,912.611450195312,0,1,faces,male,0,1,faces,A,female,VS,F,145,E07,604.888671875,0
0,0.0,0,26016,1.859375,0.15234375,6.0,0.0,9,62,8,1198.64782714844,876.573425292969,0,1,objects,small,0,1,faces,A,female,VS,F,145,E07,604.888671875,0
1,0.0,0,26019,2.451171875,0.150390625,7.0,0.0,15,77,11,1358.39453125,505.301177978516,0,1,faces,male,0,1,faces,A,female,VS,F,145,E07,604.888671875,0
0,0.0,0,26020,2.623046875,0.169921875,8.0,0.0,11,68,12,1285.25354003906,512.499572753906,0,1,faces,female,0,1,faces,A,female,VS,F,145,E07,604.888671875,0
0,0.0,0,26023,3.38671875,0.240234375,10.0,0.0,10,64,15,1236.67980957031,124.099304199219,0,1,faces,female,0,1,faces,A,female,VS,F,145,E07,604.888671875,0
0,0.0,0,26037,0.541015625,0.193359375,2.0,1.0,3,30,5,893.677734375,306.548919677734,0,1,objects,small,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,0.0,0,26038,0.775390625,0.2890625,3.0,1.0,5,37,6,945.05322265625,103.752555847168,0,1,objects,small,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,0.0,1,26039,1.125,0.1484375,4.0,1.0,10,67,7,1242.83862304688,436.790802001953,0,1,faces,female,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,0.0,0,26041,1.578125,0.193359375,5.0,0.0,13,75,9,1379.50708007812,322.521392822266,0,1,objects,small,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,0.0,0,26042,1.81640625,0.23828125,6.0,0.0,11,68,10,1282.41320800781,522.77978515625,0,1,faces,male,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,0.0,0,26043,2.091796875,0.150390625,7.0,0.0,15,79,11,1325.85668945312,708.292358398438,0,1,faces,female,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,0.0,0,26044,2.263671875,0.1875,8.0,0.0,12,70,12,1260.08728027344,715.028015136719,0,1,objects,big,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,0.0,0,26045,2.4765625,0.244140625,9.0,0.0,9,61,13,1179.55554199219,705.270080566406,0,1,objects,big,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,0.0,0,26046,2.767578125,0.228515625,10.0,0.0,8,54,14,1054.5537109375,925.399169921875,0,1,faces,male,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,0.0,0,26047,3.048828125,0.19921875,11.0,0.0,1,18,15,655.694458007812,968.195129394531,0,1,faces,female,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,0.0,0,26048,3.326171875,0.275390625,12.0,0.0,7,42,16,948.593505859375,643.56982421875,0,1,faces,female,0,1,objects,A,small,VS,O,146,E07,609.087890625,0
0,1.0,0,26075,0.568359375,0.21875,2.0,1.0,3,11,3,649.123229980469,227.542709350586,0,1,faces,female,1,1,faces,P,male,VS,F,148,E07,617.486328125,1
0,1.0,0,26076,0.826171875,0.234375,3.0,1.0,5,23,4,734.150695800781,538.123718261719,0,1,faces,male,1,1,faces,P,male,VS,F,148,E07,617.486328125,1
0,1.0,1,26077,1.09765625,0.16796875,4.0,1.0,6,42,5,1000.88970947266,626.6279296875,0,1,objects,small,1,1,faces,P,male,VS,F,148,E07,617.486328125,1
0,0.0,0,26094,0.609375,0.228515625,2.0,1.0,8,41,3,947.240295410156,515.914672851562,0,1,faces,male,0,1,objects,P,small,VS,O,149,E07,621.685546875,0
0,0.0,0,26095,0.86328125,0.126953125,3.0,1.0,10,50,4,1061.03894042969,528.217407226562,0,1,faces,female,0,1,objects,P,small,VS,O,149,E07,621.685546875,0
0,0.0,0,26096,1.025390625,0.185546875,4.0,1.0,9,42,5,922.263427734375,631.472900390625,0,1,objects,small,0,1,objects,P,small,VS,O,149,E07,621.685546875,0
0,0.0,0,26097,1.259765625,0.33203125,5.0,0.0,12,67,6,1288.22729492188,409.580200195312,0,1,faces,female,0,1,objects,P,small,VS,O,149,E07,621.685546875,0
0,0.0,1,26099,2.048828125,0.181640625,6.0,0.0,11,59,8,1133.08349609375,521.244689941406,0,1,objects,big,0,1,objects,P,small,VS,O,149,E07,621.685546875,0
0,0.0,0,26101,2.43359375,0.185546875,7.0,0.0,1,15,10,649.029235839844,649.735412597656,0,1,faces,female,0,1,objects,P,small,VS,O,149,E07,621.685546875,0
0,0.0,0,26102,2.6484375,0.169921875,8.0,0.0,2,16,11,621.773742675781,775.376159667969,0,1,faces,female,0,1,objects,P,small,VS,O,149,E07,621.685546875,0
0,0.0,0,26103,2.849609375,0.203125,9.0,0.0,5,34,12,847.713623046875,762.648315429688,0,1,faces,male,0,1,objects,P,small,VS,O,149,E07,621.685546875,0
0,1.0,0,26142,0.35546875,0.146484375,2.0,1.0,7,41,2,950.555419921875,517.136657714844,0,1,faces,female,1,1,faces,P,female,VS,I,151,E07,630.083984375,1
0,1.0,0,26143,0.541015625,0.232421875,3.0,1.0,6,38,3,1005.11041259766,201.523452758789,0,1,objects,big,1,1,faces,P,female,VS,I,151,E07,630.083984375,1
0,1.0,0,26144,0.802734375,0.28515625,4.0,1.0,11,56,4,1143.80151367188,232.681533813477,0,1,faces,female,1,1,faces,P,female,VS,I,151,E07,630.083984375,1
0,1.0,0,26146,1.279296875,0.25390625,6.0,0.0,9,47,6,1046.1474609375,232.815063476562,0,1,faces,female,1,1,faces,P,female,VS,I,151,E07,630.083984375,1
0,1.0,0,26226,0.384765625,0.244140625,2.0,1.0,4,20,2,743.837158203125,209.664031982422,0,1,faces,male,1,1,faces,P,male,VS,F,155,E07,646.880859375,1
1,1.0,0,26227,0.671875,0.115234375,3.0,1.0,2,10,3,615.3125,162.233993530273,0,1,faces,female,1,1,faces,P,male,VS,F,155,E07,646.880859375,1
0,1.0,0,26228,0.822265625,0.220703125,4.0,1.0,1,2,4,549.198913574219,242.730972290039,0,1,faces,male,1,1,faces,P,male,VS,F,155,E07,646.880859375,1
0,0.0,0,26234,3.0625,0.236328125,7.0,0.0,5,24,10,745.139282226562,616.340576171875,0,1,faces,female,1,1,faces,P,male,VS,F,155,E07,646.880859375,0
0,0.0,0,26246,2.3125,0.166015625,2.0,1.0,6,16,5,644.35498046875,743.393310546875,0,1,faces,female,1,1,faces,P,male,VS,F,156,E07,651.080078125,0
0,0.0,0,26256,0.6015625,0.138671875,2.0,1.0,8,28,3,856.053161621094,131.345565795898,0,1,objects,big,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,0.0,0,26257,0.791015625,0.208984375,3.0,1.0,13,47,4,1057.05969238281,218.868179321289,0,1,faces,male,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,0.0,0,26258,1.072265625,0.3125,4.0,1.0,1,2,5,543.510314941406,236.684295654297,0,1,faces,male,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,0.0,0,26259,1.421875,0.18359375,5.0,0.0,2,3,6,552.285034179688,359.6484375,0,1,objects,small,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,0.0,0,26260,1.642578125,0.271484375,6.0,0.0,3,4,7,535.924926757812,433.250061035156,0,1,faces,female,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,0.0,0,26261,1.953125,0.18359375,7.0,0.0,10,31,8,873.033264160156,473.568023681641,0,1,objects,big,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,0.0,0,26262,2.16015625,0.283203125,8.0,0.0,12,41,9,959.555297851562,530.594360351562,0,1,faces,male,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,0.0,0,26263,2.48046875,0.19921875,9.0,0.0,14,51,10,1061.80847167969,627.286804199219,0,1,faces,female,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,0.0,0,26264,2.740234375,0.212890625,10.0,0.0,7,25,11,740.808349609375,756.114440917969,0,1,faces,male,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,0.0,0,26265,3.00390625,0.2578125,11.0,0.0,15,79,12,1369.95727539062,708.835021972656,0,1,faces,female,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,0.0,0,26267,3.72265625,0.21875,12.0,0.0,5,9,14,510.085021972656,964.561706542969,0,1,faces,male,0,1,faces,A,male,VS,I,157,E07,655.279296875,0
0,1.0,0,26279,0.466796875,0.12890625,2.0,1.0,3,19,2,767.950378417969,123.553520202637,0,1,objects,big,1,1,faces,P,female,VS,I,158,E07,659.478515625,1
0,0.0,1,26312,0.853515625,0.201171875,2.0,1.0,7,24,5,755.645385742188,659.779724121094,0,1,faces,female,0,1,faces,A,female,VS,I,160,E07,667.876953125,0
0,0.0,1,26314,1.26953125,0.208984375,3.0,1.0,5,22,7,757.268859863281,487.14306640625,0,1,faces,female,0,1,faces,A,female,VS,I,160,E07,667.876953125,0
0,0.0,0,26316,1.701171875,0.349609375,4.0,1.0,3,11,9,656.049682617188,202.722442626953,0,1,faces,female,0,1,faces,A,female,VS,I,160,E07,667.876953125,0
0,0.0,0,26317,2.083984375,0.189453125,5.0,0.0,2,10,10,648.733276367188,132.362228393555,0,1,objects,small,0,1,faces,A,female,VS,I,160,E07,667.876953125,0
0,0.0,1,26318,2.298828125,0.306640625,6.0,0.0,4,19,11,767.316162109375,132.747436523438,0,1,faces,male,0,1,faces,A,female,VS,I,160,E07,667.876953125,0
0,0.0,0,26320,2.806640625,0.341796875,7.0,0.0,12,65,13,1264.54516601562,214.693099975586,0,1,faces,male,0,1,faces,A,female,VS,I,160,E07,667.876953125,0
0,0.0,0,26321,3.185546875,0.1328125,8.0,0.0,14,74,14,1381.69567871094,221.799865722656,0,1,faces,male,0,1,faces,A,female,VS,I,160,E07,667.876953125,0
0,0.0,1,26322,3.384765625,0.154296875,9.0,0.0,10,62,15,1198.67834472656,816.419555664062,0,1,faces,female,0,1,faces,A,female,VS,I,160,E07,667.876953125,0
0,1.0,0,26406,0.515625,0.234375,2.0,1.0,1,1,3,561.630493164062,131.146514892578,0,1,faces,male,1,1,objects,P,small,VS,O,164,E07,684.673828125,1
0,1.0,0,26408,0.978515625,0.181640625,3.0,1.0,10,56,5,1146.98022460938,199.416778564453,0,1,objects,big,1,1,objects,P,small,VS,O,164,E07,684.673828125,1
0,1.0,0,26409,1.224609375,0.189453125,4.0,1.0,7,30,6,850.137268066406,339.711486816406,0,1,faces,male,1,1,objects,P,small,VS,O,164,E07,684.673828125,1
0,0.0,0,26411,1.779296875,0.1328125,6.0,0.0,12,69,8,1274.42211914062,619.015502929688,0,1,faces,female,1,1,objects,P,small,VS,O,164,E07,684.673828125,0
0,0.0,0,26424,0.716796875,0.203125,2.0,1.0,11,64,4,1239.50573730469,176.967254638672,0,1,faces,male,0,1,objects,A,big,VS,O,165,E07,688.873046875,0
0,0.0,0,26425,0.943359375,0.1953125,3.0,1.0,12,65,5,1266.17846679688,234.291061401367,0,1,faces,male,0,1,objects,A,big,VS,O,165,E07,688.873046875,0
0,0.0,1,26426,1.19140625,0.173828125,4.0,1.0,8,50,6,1067.4248046875,497.980255126953,0,1,faces,male,0,1,objects,A,big,VS,O,165,E07,688.873046875,0
0,0.0,1,26428,1.58984375,0.1796875,5.0,0.0,5,24,8,744.080078125,638.112365722656,0,1,objects,big,0,1,objects,A,big,VS,O,165,E07,688.873046875,0
0,0.0,0,26430,1.9921875,0.333984375,6.0,0.0,7,34,10,868.403076171875,747.216064453125,0,1,objects,big,0,1,objects,A,big,VS,O,165,E07,688.873046875,0
0,0.0,0,26431,2.375,0.21484375,7.0,0.0,10,62,11,1185.04614257812,853.880126953125,0,1,faces,male,0,1,objects,A,big,VS,O,165,E07,688.873046875,0
0,0.0,0,26432,2.6328125,0.216796875,8.0,0.0,13,72,12,1309.65539550781,892.984191894531,0,1,objects,small,0,1,objects,A,big,VS,O,165,E07,688.873046875,0
0,0.0,0,26433,2.880859375,0.29296875,9.0,0.0,14,79,13,1381.78234863281,731.5126953125,0,1,faces,female,0,1,objects,A,big,VS,O,165,E07,688.873046875,0
0,0.0,0,26434,3.216796875,0.169921875,10.0,0.0,9,58,14,1125.2529296875,408.143981933594,0,1,objects,big,0,1,objects,A,big,VS,O,165,E07,688.873046875,0
0,0.0,0,26435,3.90234375,0.1796875,11.0,0.0,3,17,15,657.018798828125,845.749145507812,0,1,faces,female,0,1,objects,A,big,VS,O,165,E07,688.873046875,0
0,0.0,0,26448,0.8359375,0.107421875,2.0,1.0,2,11,4,642.575073242188,215.999816894531,0,1,faces,male,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
0,0.0,0,26449,0.97265625,0.23828125,3.0,1.0,1,3,5,554.658630371094,301.74951171875,0,1,faces,female,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
0,0.0,1,26450,1.24609375,0.34375,4.0,1.0,5,23,6,720.676391601562,507.439575195312,0,1,faces,male,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
0,0.0,0,26452,1.7421875,0.212890625,5.0,0.0,13,41,8,939.754272460938,508.674530029297,0,1,faces,female,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
0,0.0,0,26453,2.0,0.283203125,6.0,0.0,6,24,9,736.534057617188,631.980773925781,0,1,faces,male,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
0,0.0,0,26454,2.30859375,0.169921875,7.0,0.0,10,33,10,836.668395996094,630.892578125,0,1,faces,male,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
0,0.0,0,26455,2.5078125,0.208984375,8.0,0.0,7,25,11,737.648803710938,735.378295898438,0,1,objects,small,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
0,0.0,0,26456,2.7578125,0.2578125,9.0,0.0,4,17,12,611.740539550781,849.759094238281,0,1,faces,male,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
0,0.0,0,26457,3.05078125,0.240234375,10.0,0.0,11,35,13,878.603088378906,837.759521484375,0,1,objects,small,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
1,0.0,0,26458,3.3203125,0.16015625,11.0,0.0,14,44,14,998.849060058594,840.941589355469,0,1,objects,big,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
0,0.0,0,26459,3.51171875,0.287109375,12.0,0.0,15,63,15,1162.75891113281,914.438354492188,0,1,faces,female,0,1,faces,A,male,VS,F,166,E07,693.072265625,0
0,0.0,1,26615,0.625,0.234375,2.0,1.0,2,4,3,545.696838378906,428.17041015625,0,1,faces,male,0,1,faces,A,female,VS,I,174,E07,726.666015625,0
0,0.0,1,26617,1.2109375,0.423828125,3.0,1.0,4,21,5,735.760498046875,325.994384765625,0,1,faces,male,0,1,faces,A,female,VS,I,174,E07,726.666015625,0
0,0.0,1,26619,1.85546875,0.166015625,4.0,1.0,9,47,7,1079.3486328125,229.519073486328,0,1,faces,female,0,1,faces,A,female,VS,I,174,E07,726.666015625,0
0,0.0,0,26621,2.298828125,0.26953125,5.0,0.0,14,74,9,1314.37890625,237.22331237793,0,1,objects,small,0,1,faces,A,female,VS,I,174,E07,726.666015625,0
0,0.0,1,26622,2.630859375,0.1640625,6.0,0.0,13,70,10,1261.4326171875,696.248657226562,0,1,faces,female,0,1,faces,A,female,VS,I,174,E07,726.666015625,0
0,0.0,0,26624,3.05078125,0.255859375,7.0,0.0,10,53,12,1058.28466796875,820.296508789062,0,1,faces,female,0,1,faces,A,female,VS,I,174,E07,726.666015625,0
0,0.0,0,26626,3.54296875,0.126953125,8.0,0.0,11,54,14,1038.79858398438,924.002746582031,0,1,faces,female,0,1,faces,A,female,VS,I,174,E07,726.666015625,0
0,0.0,0,26627,3.708984375,0.228515625,9.0,0.0,5,26,15,721.619812011719,841.883422851562,0,1,faces,female,0,1,faces,A,female,VS,I,174,E07,726.666015625,0
0,0.0,0,26645,0.779296875,0.177734375,2.0,1.0,10,48,5,1039.77478027344,315.673736572266,0,1,objects,small,0,1,objects,A,big,VS,O,175,E07,730.865234375,0
1,0.0,0,26646,1.015625,0.150390625,3.0,1.0,6,32,6,823.814880371094,528.22900390625,0,1,objects,big,0,1,objects,A,big,VS,O,175,E07,730.865234375,0
0,0.0,0,26651,2.044921875,0.14453125,4.0,1.0,12,61,11,1153.32666015625,707.542419433594,0,1,faces,female,0,1,objects,A,big,VS,O,175,E07,730.865234375,0
0,0.0,0,26652,2.22265625,0.248046875,5.0,0.0,15,79,12,1346.40063476562,710.188781738281,0,1,objects,big,0,1,objects,A,big,VS,O,175,E07,730.865234375,0
0,0.0,0,26654,2.7421875,0.146484375,6.0,0.0,8,35,14,829.027465820312,841.483215332031,0,1,faces,female,0,1,objects,A,big,VS,O,175,E07,730.865234375,0
0,0.0,0,26656,3.107421875,0.236328125,7.0,0.0,13,63,16,1160.05590820312,927.14697265625,0,1,objects,small,0,1,objects,A,big,VS,O,175,E07,730.865234375,0
0,0.0,0,26678,0.4609375,0.259765625,2.0,1.0,7,38,3,944.372253417969,206.852890014648,0,1,faces,male,0,1,faces,A,male,VS,I,177,E07,739.263671875,0
0,0.0,0,26679,1.25,0.265625,3.0,1.0,10,56,4,1140.36584472656,229.898971557617,0,1,faces,male,0,1,faces,A,male,VS,I,177,E07,739.263671875,0
0,0.0,1,26680,1.548828125,0.1484375,4.0,1.0,11,58,5,1181.12316894531,423.443359375,0,1,faces,male,0,1,faces,A,male,VS,I,177,E07,739.263671875,0
0,0.0,0,26682,2.02734375,0.1875,5.0,0.0,12,59,7,1136.58117675781,572.624938964844,0,1,faces,female,0,1,faces,A,male,VS,I,177,E07,739.263671875,0
0,0.0,1,26683,2.287109375,0.197265625,6.0,0.0,3,14,8,656.825561523438,548.158325195312,0,1,faces,female,0,1,faces,A,male,VS,I,177,E07,739.263671875,0
0,0.0,0,26685,2.66015625,0.158203125,7.0,0.0,4,16,10,658.79248046875,738.037292480469,0,1,objects,big,0,1,faces,A,male,VS,I,177,E07,739.263671875,0
0,0.0,0,26686,2.861328125,0.1875,8.0,0.0,1,9,11,515.6357421875,932.383544921875,0,1,faces,female,0,1,faces,A,male,VS,I,177,E07,739.263671875,0
0,0.0,0,26688,3.3125,0.17578125,9.0,0.0,8,44,13,943.712646484375,823.700439453125,0,1,faces,female,0,1,faces,A,male,VS,I,177,E07,739.263671875,0
0,0.0,0,26689,3.52734375,0.263671875,10.0,0.0,14,72,14,1247.47717285156,894.194946289062,0,1,faces,female,0,1,faces,A,male,VS,I,177,E07,739.263671875,0
0,0.0,0,26690,3.837890625,0.150390625,11.0,0.0,13,71,15,1249.88342285156,814.360107421875,0,1,objects,small,0,1,faces,A,male,VS,I,177,E07,739.263671875,0
0,1.0,0,26696,0.427734375,0.14453125,2.0,1.0,12,55,2,1148.9853515625,155.632858276367,0,1,faces,female,1,1,objects,P,small,VS,O,178,E07,743.462890625,1
