refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,Nrank,N_subj_rank,NC_subj_rank,NC_rank,VSNT_EX,isEX
0,1,0,26090,3.12109375,0.177734375,6,0,14,69,16,1270.79162597656,593.495727539062,0,1,faces,male,0,1,faces,A,male,VS,I,89,E05,369.732421875,0.8,0.36363636363636365,-0.13636363636363635,0.30000000000000004,1,0
0,1,1,26092,3.70703125,0.255859375,7,0,5,24,18,778.357116699219,608.131958007812,0,1,faces,male,0,1,faces,A,male,VS,I,89,E05,369.732421875,1.0,0.45454545454545453,-0.04545454545454547,0.5,1,0
1,1,0,26178,0.580078125,0.123046875,2,1,14,67,3,1269.02783203125,478.187255859375,0,1,faces,female,0,1,objects,A,big,VS,O,92,E05,382.330078125,0.0,0.0,-0.5,-0.5,1,0
1,1,0,26181,1.064453125,0.17578125,3,1,10,35,6,887.439086914062,815.210510253906,0,1,faces,male,0,1,objects,A,big,VS,O,92,E05,382.330078125,0.16666666666666666,0.09090909090909091,-0.40909090909090906,-0.33333333333333337,1,0
0,1,0,26182,1.30078125,0.205078125,4,1,2,7,7,607.793579101562,725.351196289062,0,1,faces,male,0,1,objects,A,big,VS,O,92,E05,382.330078125,0.3333333333333333,0.18181818181818182,-0.3181818181818182,-0.16666666666666669,1,0
0,1,1,26184,1.712890625,0.115234375,5,0,6,19,9,804.434875488281,148.805541992188,0,1,faces,female,0,1,objects,A,big,VS,O,92,E05,382.330078125,0.5,0.2727272727272727,-0.2272727272727273,0.0,1,0
0,1,0,26191,2.900390625,0.134765625,7,0,1,4,16,542.669921875,394.528869628906,0,1,faces,female,0,1,objects,A,big,VS,O,92,E05,382.330078125,0.8333333333333334,0.45454545454545453,-0.04545454545454547,0.33333333333333337,1,0
0,1,0,26192,3.099609375,0.2265625,8,0,3,10,17,666.198425292969,109.838729858398,0,1,faces,female,0,1,objects,A,big,VS,O,92,E05,382.330078125,1.0,0.5454545454545454,0.045454545454545414,0.5,1,0
0,1,0,26247,0.94140625,0.2578125,2,1,5,22,3,741.667358398438,408.959136962891,0,1,faces,male,0,1,faces,A,female,EX,I,94,E05,390.728515625,0.0,0.0,-0.5,-0.5,0,1
1,1,0,26249,1.419921875,0.20703125,3,1,4,16,5,637.416442871094,701.860473632812,0,1,objects,big,0,1,faces,A,female,EX,I,94,E05,390.728515625,0.2,0.09090909090909091,-0.40909090909090906,-0.3,0,1
0,1,1,26250,1.697265625,0.138671875,4,1,3,12,6,662.76806640625,323.086853027344,0,1,objects,small,0,1,faces,A,female,EX,I,94,E05,390.728515625,0.4,0.18181818181818182,-0.3181818181818182,-0.09999999999999998,0,1
0,1,0,26255,3.33203125,0.333984375,6,0,12,54,11,1044.11389160156,912.580322265625,0,1,faces,female,0,1,faces,A,female,EX,I,94,E05,390.728515625,0.8,0.36363636363636365,-0.13636363636363635,0.30000000000000004,0,1
0,1,1,26256,3.712890625,0.13671875,7,0,14,70,12,1275.8994140625,715.384582519531,0,1,faces,male,0,1,faces,A,female,EX,I,94,E05,390.728515625,1.0,0.45454545454545453,-0.04545454545454547,0.5,0,1
0,1,0,26337,0.625,0.25,2,1,1,17,4,665.097534179688,888.959045410156,0,1,faces,female,0,1,faces,A,female,EX,I,97,E05,403.326171875,0.0,0.0,-0.5,-0.5,0,1
0,1,0,26338,0.91015625,0.166015625,3,1,3,26,5,731.596984863281,864.48388671875,0,1,objects,small,0,1,faces,A,female,EX,I,97,E05,403.326171875,0.14285714285714285,0.09090909090909091,-0.40909090909090906,-0.35714285714285715,0,1
0,1,0,26339,1.1328125,0.21875,4,1,6,45,6,953.9990234375,948.349487304688,0,1,objects,big,0,1,faces,A,female,EX,I,97,E05,403.326171875,0.2857142857142857,0.18181818181818182,-0.3181818181818182,-0.2142857142857143,0,1
1,1,0,26340,1.513671875,0.185546875,5,0,10,57,7,1133.13891601562,360.843841552734,0,1,faces,male,0,1,faces,A,female,EX,I,97,E05,403.326171875,0.42857142857142855,0.2727272727272727,-0.2272727272727273,-0.07142857142857145,0,1
1,1,1,26341,1.720703125,0.2265625,6,0,7,48,8,1056.06921386719,334.3916015625,0,1,objects,small,0,1,faces,A,female,EX,I,97,E05,403.326171875,0.5714285714285714,0.36363636363636365,-0.13636363636363635,0.0714285714285714,0,1
0,1,1,26343,2.529296875,0.162109375,7,0,12,66,10,1269.78588867188,349.524291992188,0,1,faces,female,0,1,faces,A,female,EX,I,97,E05,403.326171875,0.7142857142857143,0.45454545454545453,-0.04545454545454547,0.2142857142857143,0,1
0,1,0,26346,3.251953125,0.25,9,0,15,76,13,1372.41149902344,446.108551025391,0,1,faces,female,0,1,faces,A,female,EX,I,97,E05,403.326171875,1.0,0.6363636363636364,0.13636363636363635,0.5,0,1
0,1,0,26390,0.716796875,0.1484375,2,1,3,5,4,521.077087402344,490.9169921875,0,1,objects,small,0,1,faces,A,male,EX,F,99,E05,411.724609375,0.0,0.0,-0.5,-0.5,0,1
0,1,0,26391,0.8828125,0.177734375,3,1,2,4,5,524.210693359375,443.517761230469,0,1,faces,male,0,1,faces,A,male,EX,F,99,E05,411.724609375,0.125,0.09090909090909091,-0.40909090909090906,-0.375,0,1
0,1,1,26393,1.232421875,0.419921875,4,1,1,1,7,547.13671875,128.997589111328,0,1,faces,male,0,1,faces,A,male,EX,F,99,E05,411.724609375,0.25,0.18181818181818182,-0.3181818181818182,-0.25,0,1
1,1,1,26394,1.720703125,0.1484375,5,0,8,37,8,911.972534179688,118.509201049805,0,1,faces,male,0,1,faces,A,male,EX,F,99,E05,411.724609375,0.375,0.2727272727272727,-0.2272727272727273,-0.125,0,1
0,1,0,26396,2.41796875,0.220703125,6,0,15,74,10,1329.23376464844,267.218658447266,0,1,faces,male,0,1,faces,A,male,EX,F,99,E05,411.724609375,0.5,0.36363636363636365,-0.13636363636363635,0.0,0,1
0,1,0,26397,2.6875,0.1328125,7,0,13,66,11,1242.79870605469,330.933654785156,0,1,faces,male,0,1,faces,A,male,EX,F,99,E05,411.724609375,0.625,0.45454545454545453,-0.04545454545454547,0.125,0,1
0,1,0,26399,3.271484375,0.45703125,9,0,11,49,13,1053.45837402344,457.117340087891,0,1,objects,big,0,1,faces,A,male,EX,F,99,E05,411.724609375,0.875,0.6363636363636364,0.13636363636363635,0.375,0,1
0,1,1,26400,3.798828125,0.125,10,0,9,42,14,960.559448242188,669.983703613281,0,1,faces,male,0,1,faces,A,male,EX,F,99,E05,411.724609375,1.0,0.7272727272727273,0.2272727272727273,0.5,0,1
0,1,0,26505,0.916015625,0.169921875,2,1,1,5,4,591.358825683594,551.168518066406,0,1,faces,female,0,1,faces,A,female,EX,F,103,E05,428.521484375,0.0,0.0,-0.5,-0.5,0,1
0,1,1,26506,1.119140625,0.361328125,3,1,4,14,5,645.140991210938,550.529296875,0,1,faces,female,0,1,faces,A,female,EX,F,103,E05,428.521484375,0.16666666666666666,0.09090909090909091,-0.40909090909090906,-0.33333333333333337,0,1
0,1,1,26508,1.681640625,0.201171875,4,1,9,57,7,1123.86865234375,301.551788330078,0,1,faces,female,0,1,faces,A,female,EX,F,103,E05,428.521484375,0.3333333333333333,0.18181818181818182,-0.3181818181818182,-0.16666666666666669,0,1
0,1,0,26510,2.09375,0.14453125,5,0,14,74,9,1327.10119628906,196.314361572266,0,1,faces,female,0,1,faces,A,female,EX,F,103,E05,428.521484375,0.5,0.2727272727272727,-0.2272727272727273,0.0,0,1
0,1,0,26511,2.2578125,0.2109375,6,0,12,65,10,1277.03173828125,205.466567993164,0,1,faces,male,0,1,faces,A,female,EX,F,103,E05,428.521484375,0.6666666666666666,0.36363636363636365,-0.13636363636363635,0.16666666666666663,0,1
1,1,0,26513,2.697265625,0.31640625,7,0,6,40,12,954.906555175781,419.113220214844,0,1,objects,big,0,1,faces,A,female,EX,F,103,E05,428.521484375,0.8333333333333334,0.45454545454545453,-0.04545454545454547,0.33333333333333337,0,1
0,1,0,26514,3.0546875,0.193359375,8,0,8,48,13,1049.51696777344,300.722778320312,0,1,objects,small,0,1,faces,A,female,EX,F,103,E05,428.521484375,1.0,0.5454545454545454,0.045454545454545414,0.5,0,1
0,1,0,26534,0.64453125,0.15625,2,1,1,5,3,592.166137695312,530.757995605469,0,1,faces,female,0,1,objects,A,small,EX,O,104,E05,432.720703125,0.0,0.0,-0.5,-0.5,0,1
0,1,0,26538,1.623046875,0.216796875,4,1,9,25,7,736.090209960938,771.178588867188,0,1,faces,male,0,1,objects,A,small,EX,O,104,E05,432.720703125,0.2857142857142857,0.18181818181818182,-0.3181818181818182,-0.2142857142857143,0,1
0,1,1,26539,1.8984375,0.1328125,5,0,3,9,8,566.348327636719,965.208312988281,0,1,faces,female,0,1,objects,A,small,EX,O,104,E05,432.720703125,0.42857142857142855,0.2727272727272727,-0.2272727272727273,-0.07142857142857145,0,1
0,1,0,26541,2.328125,0.11328125,6,0,6,18,10,674.723693847656,942.279724121094,0,1,objects,small,0,1,objects,A,small,EX,O,104,E05,432.720703125,0.5714285714285714,0.36363636363636365,-0.13636363636363635,0.0714285714285714,0,1
0,1,1,26542,2.501953125,0.146484375,7,0,10,52,11,1034.22265625,779.984008789062,0,1,faces,female,0,1,objects,A,small,EX,O,104,E05,432.720703125,0.7142857142857143,0.45454545454545453,-0.04545454545454547,0.2142857142857143,0,1
0,1,1,26546,3.29296875,0.298828125,8,0,11,56,15,1135.78723144531,219.219924926758,0,1,faces,male,0,1,objects,A,small,EX,O,104,E05,432.720703125,0.8571428571428571,0.5454545454545454,0.045454545454545414,0.3571428571428571,0,1
0,1,1,26547,3.65625,0.28125,9,0,7,20,16,741.768310546875,223.38557434082,0,1,objects,big,0,1,objects,A,small,EX,O,104,E05,432.720703125,1.0,0.6363636363636364,0.13636363636363635,0.5,0,1
0,1,1,26632,0.818359375,0.166015625,2,1,6,23,4,754.557861328125,548.868347167969,0,1,faces,male,0,1,faces,A,male,EX,I,107,E05,445.318359375,0.0,0.0,-0.5,-0.5,0,1
0,1,0,26634,1.421875,0.27734375,3,1,3,14,6,628.163391113281,551.851623535156,0,1,faces,female,0,1,faces,A,male,EX,I,107,E05,445.318359375,0.16666666666666666,0.09090909090909091,-0.40909090909090906,-0.33333333333333337,0,1
0,1,0,26635,1.759765625,0.3125,4,1,10,42,7,973.299926757812,644.632995605469,0,1,objects,small,0,1,faces,A,male,EX,I,107,E05,445.318359375,0.3333333333333333,0.18181818181818182,-0.3181818181818182,-0.16666666666666669,0,1
0,1,0,26636,2.107421875,0.13671875,5,0,12,50,8,1037.27014160156,495.306488037109,0,1,faces,male,0,1,faces,A,male,EX,I,107,E05,445.318359375,0.5,0.2727272727272727,-0.2272727272727273,0.0,0,1
0,1,0,26637,2.2734375,0.623046875,6,0,11,49,9,1056.94543457031,445.010711669922,0,1,objects,big,0,1,faces,A,male,EX,I,107,E05,445.318359375,0.6666666666666666,0.36363636363636365,-0.13636363636363635,0.16666666666666663,0,1
0,1,1,26638,2.958984375,0.119140625,7,0,8,37,10,930.814208984375,172.947128295898,0,1,objects,big,0,1,faces,A,male,EX,I,107,E05,445.318359375,0.8333333333333334,0.45454545454545453,-0.04545454545454547,0.33333333333333337,0,1
0,1,1,26640,3.552734375,0.177734375,8,0,5,21,12,764.931640625,315.006408691406,0,1,faces,male,0,1,faces,A,male,EX,I,107,E05,445.318359375,1.0,0.5454545454545454,0.045454545454545414,0.5,0,1
0,1,1,26716,0.890625,0.134765625,2,1,9,60,4,1169.96374511719,660.284912109375,0,1,objects,small,0,1,objects,A,big,VS,O,110,E05,457.916015625,0.0,0.0,-0.5,-0.5,1,0
0,1,0,26718,1.216796875,0.130859375,3,1,6,35,6,821.589294433594,873.303100585938,0,1,faces,male,0,1,objects,A,big,VS,O,110,E05,457.916015625,0.125,0.09090909090909091,-0.40909090909090906,-0.375,1,0
1,1,0,26721,1.720703125,0.19140625,4,1,11,67,9,1269.46752929688,433.170745849609,0,1,faces,female,0,1,objects,A,big,VS,O,110,E05,457.916015625,0.25,0.18181818181818182,-0.3181818181818182,-0.25,1,0
0,1,0,26722,1.962890625,0.16796875,5,0,12,68,10,1250.11987304688,533.712768554688,0,1,faces,female,0,1,objects,A,big,VS,O,110,E05,457.916015625,0.375,0.2727272727272727,-0.2272727272727273,-0.125,1,0
0,1,0,26724,2.427734375,0.1171875,6,0,13,72,12,1285.32800292969,897.498413085938,0,1,faces,male,0,1,objects,A,big,VS,O,110,E05,457.916015625,0.5,0.36363636363636365,-0.13636363636363635,0.0,1,0
0,1,0,26726,2.71484375,0.138671875,7,0,15,80,14,1361.84704589844,869.967590332031,0,1,objects,big,0,1,objects,A,big,VS,O,110,E05,457.916015625,0.625,0.45454545454545453,-0.04545454545454547,0.125,1,0
0,1,0,26728,3.08203125,0.1484375,8,0,1,22,16,761.708923339844,487.485290527344,0,1,faces,female,0,1,objects,A,big,VS,O,110,E05,457.916015625,0.75,0.5454545454545454,0.045454545454545414,0.25,1,0
0,1,0,26729,3.375,0.15625,9,0,4,28,17,839.015014648438,132.409408569336,0,1,objects,small,0,1,objects,A,big,VS,O,110,E05,457.916015625,0.875,0.6363636363636364,0.13636363636363635,0.375,1,0
0,1,0,26730,3.61328125,0.2421875,10,0,14,74,18,1339.56359863281,244.45783996582,0,1,faces,male,0,1,objects,A,big,VS,O,110,E05,457.916015625,1.0,0.7272727272727273,0.2272727272727273,0.5,1,0
0,1,1,26745,0.560546875,0.130859375,2,1,8,36,3,850.936584472656,906.3330078125,0,1,faces,male,0,1,objects,A,small,VS,O,111,E05,462.115234375,0.0,0.0,-0.5,-0.5,1,0
0,1,0,26748,1.0625,0.15234375,3,1,11,58,6,1160.48181152344,435.814849853516,0,1,objects,small,0,1,objects,A,small,VS,O,111,E05,462.115234375,0.1111111111111111,0.09090909090909091,-0.40909090909090906,-0.3888888888888889,1,0
0,1,0,26749,1.23828125,0.26953125,4,1,10,57,7,1156.93823242188,347.826751708984,0,1,objects,big,0,1,objects,A,small,VS,O,111,E05,462.115234375,0.2222222222222222,0.18181818181818182,-0.3181818181818182,-0.2777777777777778,1,0
0,1,0,26750,1.57421875,0.171875,5,0,12,64,8,1250.14697265625,140.906631469727,0,1,faces,female,0,1,objects,A,small,VS,O,111,E05,462.115234375,0.3333333333333333,0.2727272727272727,-0.2272727272727273,-0.16666666666666669,1,0
1,1,0,26751,1.810546875,0.193359375,6,0,4,29,9,841.390075683594,208.230453491211,0,1,faces,female,0,1,objects,A,small,VS,O,111,E05,462.115234375,0.4444444444444444,0.36363636363636365,-0.13636363636363635,-0.05555555555555558,1,0
0,1,0,26752,2.060546875,0.26171875,7,0,6,31,10,860.502624511719,404.659637451172,0,1,objects,small,0,1,objects,A,small,VS,O,111,E05,462.115234375,0.5555555555555556,0.45454545454545453,-0.04545454545454547,0.05555555555555558,1,0
0,1,0,26753,2.38671875,0.216796875,8,0,13,68,11,1269.68212890625,532.69482421875,0,1,faces,male,0,1,objects,A,small,VS,O,111,E05,462.115234375,0.6666666666666666,0.5454545454545454,0.045454545454545414,0.16666666666666663,1,0
0,1,1,26754,2.662109375,0.130859375,9,0,15,79,12,1385.49609375,777.904907226562,0,1,faces,female,0,1,objects,A,small,VS,O,111,E05,462.115234375,0.7777777777777778,0.6363636363636364,0.13636363636363635,0.2777777777777778,1,0
0,1,0,26758,3.3046875,0.123046875,10,0,2,6,16,537.127136230469,597.602355957031,0,1,faces,female,0,1,objects,A,small,VS,O,111,E05,462.115234375,0.8888888888888888,0.7272727272727273,0.2272727272727273,0.38888888888888884,1,0
0,1,0,26759,3.455078125,0.125,11,0,1,5,17,537.302917480469,569.658203125,0,1,objects,big,0,1,objects,A,small,VS,O,111,E05,462.115234375,1.0,0.8181818181818182,0.31818181818181823,0.5,1,0
0,1,1,26812,0.4375,0.14453125,2,1,10,49,3,1067.87854003906,467.302825927734,0,1,objects,big,0,1,faces,A,female,VS,I,113,E05,470.513671875,0.0,0.0,-0.5,-0.5,1,0
0,1,0,26814,0.720703125,0.359375,3,1,1,5,5,545.092407226562,538.117004394531,0,1,faces,male,0,1,faces,A,female,VS,I,113,E05,470.513671875,0.09090909090909091,0.09090909090909091,-0.40909090909090906,-0.40909090909090906,1,0
0,1,0,26816,1.34375,0.103515625,4,1,3,18,7,627.655822753906,903.349792480469,0,1,faces,male,0,1,faces,A,female,VS,I,113,E05,470.513671875,0.18181818181818182,0.18181818181818182,-0.3181818181818182,-0.3181818181818182,1,0
0,1,0,26817,1.4765625,0.130859375,5,0,2,17,8,628.184753417969,872.505737304688,0,1,faces,female,0,1,faces,A,female,VS,I,113,E05,470.513671875,0.2727272727272727,0.2727272727272727,-0.2272727272727273,-0.2272727272727273,1,0
0,1,0,26818,1.666015625,0.150390625,6,0,11,53,9,1024.53637695312,876.561889648438,0,1,faces,female,0,1,faces,A,female,VS,I,113,E05,470.513671875,0.36363636363636365,0.36363636363636365,-0.13636363636363635,-0.13636363636363635,1,0
0,1,0,26820,2.111328125,0.33203125,7,0,12,57,11,1158.78186035156,333.071014404297,0,1,faces,male,0,1,faces,A,female,VS,I,113,E05,470.513671875,0.45454545454545453,0.45454545454545453,-0.04545454545454547,-0.04545454545454547,1,0
1,1,0,26821,2.509765625,0.1875,8,0,4,20,12,789.797668457031,246.022644042969,0,1,faces,female,0,1,faces,A,female,VS,I,113,E05,470.513671875,0.5454545454545454,0.5454545454545454,0.045454545454545414,0.045454545454545414,1,0
1,1,0,26822,2.724609375,0.11328125,9,0,6,29,13,831.407653808594,241.704986572266,0,1,faces,male,0,1,faces,A,female,VS,I,113,E05,470.513671875,0.6363636363636364,0.6363636363636364,0.13636363636363635,0.13636363636363635,1,0
0,1,0,26824,3.189453125,0.369140625,11,0,5,28,15,862.453979492188,163.770248413086,0,1,faces,female,0,1,faces,A,female,VS,I,113,E05,470.513671875,0.8181818181818182,0.8181818181818182,0.31818181818181823,0.31818181818181823,1,0
0,1,1,26826,3.845703125,0.111328125,13,0,9,46,17,1060.53283691406,181.070999145508,0,1,objects,big,0,1,faces,A,female,VS,I,113,E05,470.513671875,1.0,1.0,0.5,0.5,1,0
0,1,0,26846,0.681640625,0.119140625,2,1,5,22,3,711.964904785156,422.607269287109,0,1,faces,female,0,1,faces,A,male,VS,I,114,E05,474.712890625,0.0,0.0,-0.5,-0.5,1,0
0,1,0,26847,0.85546875,0.173828125,3,1,2,13,4,631.344970703125,434.033325195312,0,1,faces,male,0,1,faces,A,male,VS,I,114,E05,474.712890625,0.1111111111111111,0.09090909090909091,-0.40909090909090906,-0.3888888888888889,1,0
0,1,0,26848,1.09375,0.15234375,4,1,3,17,5,641.330383300781,857.761291503906,0,1,faces,male,0,1,faces,A,male,VS,I,114,E05,474.712890625,0.2222222222222222,0.18181818181818182,-0.3181818181818182,-0.2777777777777778,1,0
0,1,0,26849,1.26953125,0.1875,5,0,4,18,6,622.549987792969,892.703369140625,0,1,faces,female,0,1,faces,A,male,VS,I,114,E05,474.712890625,0.3333333333333333,0.2727272727272727,-0.2272727272727273,-0.16666666666666669,1,0
0,1,0,26851,1.6875,0.126953125,6,0,14,68,8,1245.99475097656,531.744934082031,0,1,faces,male,0,1,faces,A,male,VS,I,114,E05,474.712890625,0.4444444444444444,0.36363636363636365,-0.13636363636363635,-0.05555555555555558,1,0
0,1,0,26852,1.849609375,0.28515625,7,0,13,58,9,1161.48315429688,443.236450195312,0,1,faces,male,0,1,faces,A,male,VS,I,114,E05,474.712890625,0.5555555555555556,0.45454545454545453,-0.04545454545454547,0.05555555555555558,1,0
0,1,0,26854,2.37109375,0.205078125,8,0,9,38,11,939.043212890625,241.622222900391,0,1,faces,male,0,1,faces,A,male,VS,I,114,E05,474.712890625,0.6666666666666666,0.5454545454545454,0.045454545454545414,0.16666666666666663,1,0
0,1,0,26856,2.9375,0.15625,9,0,15,72,13,1233.7744140625,975.113952636719,0,1,objects,big,0,1,faces,A,male,VS,I,114,E05,474.712890625,0.7777777777777778,0.6363636363636364,0.13636363636363635,0.2777777777777778,1,0
0,1,0,26857,3.158203125,0.138671875,10,0,11,43,14,915.954467773438,763.100402832031,0,1,objects,small,0,1,faces,A,male,VS,I,114,E05,474.712890625,0.8888888888888888,0.7272727272727273,0.2272727272727273,0.38888888888888884,1,0
0,1,0,26859,3.5,0.220703125,11,0,6,26,16,743.884704589844,888.239379882812,0,1,faces,female,0,1,faces,A,male,VS,I,114,E05,474.712890625,1.0,0.8181818181818182,0.31818181818181823,0.5,1,0
0,1,0,26909,0.505859375,0.162109375,2,1,5,24,3,742.976684570312,635.1923828125,0,1,faces,female,0,1,faces,A,male,VS,F,116,E05,483.111328125,0.0,0.0,-0.5,-0.5,1,0
0,1,0,26911,0.8515625,0.16796875,3,1,13,68,5,1270.66943359375,544.606750488281,0,1,faces,female,0,1,faces,A,male,VS,F,116,E05,483.111328125,0.1111111111111111,0.09090909090909091,-0.40909090909090906,-0.3888888888888889,1,0
0,1,0,26912,1.076171875,0.19921875,4,1,14,70,6,1301.0595703125,748.380981445312,0,1,faces,male,0,1,faces,A,male,VS,F,116,E05,483.111328125,0.2222222222222222,0.18181818181818182,-0.3181818181818182,-0.2777777777777778,1,0
0,1,0,26913,1.328125,0.171875,5,0,15,80,7,1387.91357421875,850.404357910156,0,1,faces,male,0,1,faces,A,male,VS,F,116,E05,483.111328125,0.3333333333333333,0.2727272727272727,-0.2272727272727273,-0.16666666666666669,1,0
0,1,0,26914,1.56640625,0.220703125,6,0,10,44,8,960.274536132812,860.456604003906,0,1,faces,female,0,1,faces,A,male,VS,F,116,E05,483.111328125,0.4444444444444444,0.36363636363636365,-0.13636363636363635,-0.05555555555555558,1,0
0,1,0,26916,2.07421875,0.142578125,7,0,1,9,10,537.743835449219,968.744567871094,0,1,faces,male,0,1,faces,A,male,VS,F,116,E05,483.111328125,0.5555555555555556,0.45454545454545453,-0.04545454545454547,0.05555555555555558,1,0
0,1,1,26918,2.419921875,0.13671875,8,0,4,20,12,728.86181640625,193.925582885742,0,1,faces,female,0,1,faces,A,male,VS,F,116,E05,483.111328125,0.6666666666666666,0.5454545454545454,0.045454545454545414,0.16666666666666663,1,0
0,1,0,26920,2.720703125,0.169921875,9,0,7,28,14,852.550842285156,148.074417114258,0,1,objects,small,0,1,faces,A,male,VS,F,116,E05,483.111328125,0.7777777777777778,0.6363636363636364,0.13636363636363635,0.2777777777777778,1,0
0,1,0,26922,3.103515625,0.189453125,10,0,12,65,16,1249.39453125,257.409271240234,0,1,faces,male,0,1,faces,A,male,VS,F,116,E05,483.111328125,0.8888888888888888,0.7272727272727273,0.2272727272727273,0.38888888888888884,1,0
0,1,0,26923,3.35546875,0.1875,11,0,8,40,17,950.044250488281,434.156829833984,0,1,faces,female,0,1,faces,A,male,VS,F,116,E05,483.111328125,1.0,0.8181818181818182,0.31818181818181823,0.5,1,0
0,1,0,27026,0.46484375,0.171875,2,1,15,72,2,1237.26477050781,957.070739746094,0,1,objects,small,0,1,faces,A,female,VS,F,120,E05,499.908203125,0.0,0.0,-0.5,-0.5,1,0
0,1,0,27028,0.91796875,0.205078125,3,1,6,21,4,736.098449707031,340.645568847656,0,1,faces,female,0,1,faces,A,female,VS,F,120,E05,499.908203125,0.1111111111111111,0.09090909090909091,-0.40909090909090906,-0.3888888888888889,1,0
0,1,0,27029,1.171875,0.21875,4,1,8,31,5,856.338989257812,434.582244873047,0,1,faces,female,0,1,faces,A,female,VS,F,120,E05,499.908203125,0.2222222222222222,0.18181818181818182,-0.3181818181818182,-0.2777777777777778,1,0
0,1,0,27030,1.4453125,0.115234375,5,0,9,39,6,966.588317871094,338.002807617188,0,1,faces,male,0,1,faces,A,female,VS,F,120,E05,499.908203125,0.3333333333333333,0.2727272727272727,-0.2272727272727273,-0.16666666666666669,1,0
0,1,0,27032,1.775390625,0.265625,6,0,3,10,8,645.818542480469,169.817169189453,0,1,faces,female,0,1,faces,A,female,VS,F,120,E05,499.908203125,0.4444444444444444,0.36363636363636365,-0.13636363636363635,-0.05555555555555558,1,0
0,1,0,27033,2.09765625,0.107421875,7,0,7,28,9,861.130249023438,158.326278686523,0,1,objects,small,0,1,faces,A,female,VS,F,120,E05,499.908203125,0.5555555555555556,0.45454545454545453,-0.04545454545454547,0.05555555555555558,1,0
0,1,1,27034,2.259765625,0.193359375,8,0,11,47,10,1026.5693359375,259.9345703125,0,1,objects,big,0,1,faces,A,female,VS,F,120,E05,499.908203125,0.6666666666666666,0.5454545454545454,0.045454545454545414,0.16666666666666663,1,0
0,1,1,27036,2.623046875,0.140625,9,0,13,64,12,1218.78247070312,185.091690063477,0,1,faces,female,0,1,faces,A,female,VS,F,120,E05,499.908203125,0.7777777777777778,0.6363636363636364,0.13636363636363635,0.2777777777777778,1,0
0,1,1,27038,2.974609375,0.12890625,10,0,4,12,14,687.753601074219,359.513214111328,0,1,faces,male,0,1,faces,A,female,VS,F,120,E05,499.908203125,0.8888888888888888,0.7272727272727273,0.2272727272727273,0.38888888888888884,1,0
0,1,0,27042,3.80859375,0.125,11,0,5,16,18,651.626281738281,781.630310058594,0,1,faces,male,0,1,faces,A,female,VS,F,120,E05,499.908203125,1.0,0.8181818181818182,0.31818181818181823,0.5,1,0
0,1,0,27061,0.53125,0.19140625,2,1,14,53,3,1077.87072753906,867.996337890625,0,1,faces,female,0,1,faces,A,female,EX,I,121,E05,504.107421875,0.0,0.0,-0.5,-0.5,0,1
0,1,0,27064,1.41015625,0.32421875,4,1,7,25,6,743.724182128906,755.0244140625,0,1,faces,female,0,1,faces,A,female,EX,I,121,E05,504.107421875,0.2857142857142857,0.18181818181818182,-0.3181818181818182,-0.2142857142857143,0,1
0,1,0,27065,1.791015625,0.552734375,5,0,5,16,7,634.265808105469,765.647155761719,0,1,objects,small,0,1,faces,A,female,EX,I,121,E05,504.107421875,0.42857142857142855,0.2727272727272727,-0.2272727272727273,-0.07142857142857145,0,1
0,1,1,27066,2.400390625,0.138671875,6,0,4,14,8,659.829833984375,533.3984375,0,1,faces,female,0,1,faces,A,female,EX,I,121,E05,504.107421875,0.5714285714285714,0.36363636363636365,-0.13636363636363635,0.0714285714285714,0,1
1,1,1,27068,2.83203125,0.103515625,7,0,12,49,10,1017.27294921875,464.813415527344,0,1,faces,female,0,1,faces,A,female,EX,I,121,E05,504.107421875,0.7142857142857143,0.45454545454545453,-0.04545454545454547,0.2142857142857143,0,1
0,1,0,27070,3.30078125,0.314453125,8,0,6,21,12,743.982849121094,330.290924072266,0,1,objects,big,0,1,faces,A,female,EX,I,121,E05,504.107421875,0.8571428571428571,0.5454545454545454,0.045454545454545414,0.3571428571428571,0,1
0,1,0,27071,3.68359375,0.22265625,9,0,11,46,13,1060.87341308594,145.388931274414,0,1,faces,female,0,1,faces,A,female,EX,I,121,E05,504.107421875,1.0,0.6363636363636364,0.13636363636363635,0.5,0,1
0,1,0,27090,0.83203125,0.171875,2,1,10,54,5,1037.40539550781,955.010803222656,0,1,faces,female,0,1,faces,A,male,VS,F,122,E05,508.306640625,0.0,0.0,-0.5,-0.5,1,0
0,1,0,27092,1.34765625,0.123046875,3,1,9,39,7,930.351379394531,347.583129882812,0,1,faces,male,0,1,faces,A,male,VS,F,122,E05,508.306640625,0.1111111111111111,0.09090909090909091,-0.40909090909090906,-0.3888888888888889,1,0
1,1,0,27093,1.52734375,0.279296875,4,1,12,67,8,1258.49230957031,416.982543945312,0,1,faces,male,0,1,faces,A,male,VS,F,122,E05,508.306640625,0.2222222222222222,0.18181818181818182,-0.3181818181818182,-0.2777777777777778,1,0
