refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,Nrank,N_subj_rank,NC_subj_rank,NC_rank,TS,VSNT_EX,isEX
0,1,0,27087,1.02734375,0.2109375,5,0,8,45,5,984.061584472656,948.594055175781,0,1,faces,male,1,1,faces,P,female,VS,F,193,E08,806.451171875,1.0,0.3333333333333333,-0.16666666666666669,0.5,1.0,1.0,0.0
0,1,0,27130,0.8984375,0.162109375,2,1,5,23,4,755.864196777344,525.446533203125,0,1,faces,female,1,1,faces,P,female,VS,F,195,E08,814.849609375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,27131,1.115234375,0.154296875,3,1,2,14,5,655.250915527344,534.237365722656,0,1,faces,female,1,1,faces,P,female,VS,F,195,E08,814.849609375,0.25,0.1111111111111111,-0.3888888888888889,-0.25,1.0,1.0,0.0
0,1,0,27132,1.34375,0.25390625,4,1,6,27,6,719.500244140625,912.267761230469,0,1,faces,female,1,1,faces,P,female,VS,F,195,E08,814.849609375,0.5,0.2222222222222222,-0.2777777777777778,0.0,1.0,1.0,0.0
0,1,0,27135,2.048828125,0.150390625,5,0,10,51,9,1087.92065429688,601.854614257812,0,1,faces,male,1,1,faces,P,female,VS,F,195,E08,814.849609375,0.75,0.3333333333333333,-0.16666666666666669,0.25,1.0,1.0,0.0
0,1,1,27137,2.4140625,0.138671875,6,0,9,41,11,923.206115722656,523.735229492188,0,1,faces,male,1,1,faces,P,female,VS,F,195,E08,814.849609375,1.0,0.4444444444444444,-0.05555555555555558,0.5,1.0,1.0,0.0
1,1,1,27163,0.4296875,0.12890625,2,1,3,29,2,832.824462890625,285.870849609375,0,1,faces,male,0,1,faces,A,male,EX,I,197,E08,823.248046875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,27165,0.833984375,0.166015625,3,1,2,19,4,768.12255859375,120.114738464355,0,1,objects,small,0,1,faces,A,male,EX,I,197,E08,823.248046875,0.14285714285714285,0.1111111111111111,-0.3888888888888889,-0.35714285714285715,0.0,0.0,1.0
1,1,0,27166,1.072265625,0.193359375,4,1,9,55,5,1204.19384765625,121.507911682129,0,1,objects,big,0,1,faces,A,male,EX,I,197,E08,823.248046875,0.2857142857142857,0.2222222222222222,-0.2777777777777778,-0.2142857142857143,0.0,0.0,1.0
1,1,0,27167,1.30078125,0.5859375,5,0,12,64,6,1274.25952148438,136.925170898438,0,1,faces,female,0,1,faces,A,male,EX,I,197,E08,823.248046875,0.42857142857142855,0.3333333333333333,-0.16666666666666669,-0.07142857142857145,0.0,0.0,1.0
0,1,1,27172,2.869140625,0.365234375,9,0,5,40,11,969.523559570312,420.407165527344,0,1,objects,small,0,1,faces,A,male,EX,I,197,E08,823.248046875,1.0,0.7777777777777778,0.2777777777777778,0.5,0.0,0.0,1.0
0,1,0,27210,0.677734375,0.20703125,2,1,6,21,4,753.329284667969,310.597869873047,0,1,faces,male,1,1,faces,P,male,VS,I,199,E08,831.646484375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,27211,0.92578125,0.248046875,3,1,2,11,5,643.604431152344,202.935134887695,0,1,faces,female,1,1,faces,P,male,VS,I,199,E08,831.646484375,0.2,0.1111111111111111,-0.3888888888888889,-0.3,1.0,1.0,0.0
0,1,0,27213,1.4765625,0.119140625,4,1,8,25,7,747.93994140625,734.990905761719,0,1,faces,female,1,1,faces,P,male,VS,I,199,E08,831.646484375,0.4,0.2222222222222222,-0.2777777777777778,-0.09999999999999998,1.0,1.0,0.0
0,1,0,27214,1.6640625,0.17578125,5,0,12,45,8,961.746337890625,948.958068847656,0,1,objects,big,1,1,faces,P,male,VS,I,199,E08,831.646484375,0.6,0.3333333333333333,-0.16666666666666669,0.09999999999999998,1.0,1.0,0.0
1,1,0,27222,0.435546875,0.1328125,2,1,3,6,2,556.98583984375,665.086242675781,0,1,faces,female,0,1,faces,A,female,EX,I,200,E08,835.845703125,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,27223,0.595703125,0.34765625,3,1,6,15,3,625.855834960938,616.323364257812,0,1,faces,female,0,1,faces,A,female,EX,I,200,E08,835.845703125,0.125,0.1111111111111111,-0.3888888888888889,-0.375,0.0,0.0,1.0
0,1,0,27225,1.17578125,0.255859375,5,0,4,7,5,516.100769042969,727.70947265625,0,1,faces,male,0,1,faces,A,female,EX,I,200,E08,835.845703125,0.375,0.3333333333333333,-0.16666666666666669,-0.125,0.0,0.0,1.0
0,1,0,27226,1.513671875,0.1015625,6,0,1,1,6,591.119201660156,185.029357910156,0,1,faces,male,0,1,faces,A,female,EX,I,200,E08,835.845703125,0.5,0.4444444444444444,-0.05555555555555558,0.0,0.0,0.0,1.0
1,1,0,27229,2.2421875,0.142578125,7,0,9,48,9,1065.62463378906,321.654266357422,0,1,faces,male,0,1,faces,A,female,EX,I,200,E08,835.845703125,0.625,0.5555555555555556,0.05555555555555558,0.125,0.0,0.0,1.0
0,1,1,27232,2.9453125,0.384765625,10,0,13,57,12,1187.32885742188,307.904846191406,0,1,faces,female,0,1,faces,A,female,EX,I,200,E08,835.845703125,1.0,0.8888888888888888,0.38888888888888884,0.5,0.0,0.0,1.0
0,1,0,27309,0.869140625,0.13671875,2,1,4,16,4,629.221984863281,746.771606445312,0,1,faces,male,1,1,objects,P,big,VS,O,205,E08,856.841796875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,1,27310,1.10546875,0.150390625,3,1,15,79,5,1373.86596679688,746.279418945312,0,1,objects,big,1,1,objects,P,big,VS,O,205,E08,856.841796875,0.5,0.1111111111111111,-0.3888888888888889,0.0,1.0,1.0,0.0
0,1,0,27312,1.501953125,0.1875,4,1,14,78,7,1399.42687988281,596.788269042969,0,1,objects,small,1,1,objects,P,big,VS,O,205,E08,856.841796875,1.0,0.2222222222222222,-0.2777777777777778,0.5,1.0,1.0,0.0
0,1,0,27471,0.474609375,0.21484375,2,1,4,26,2,719.588500976562,881.967102050781,0,1,faces,female,0,1,objects,A,big,EX,O,213,E08,890.435546875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,27473,1.74609375,0.208984375,3,1,12,65,4,1273.34362792969,214.630676269531,0,1,faces,male,0,1,objects,A,big,EX,O,213,E08,890.435546875,0.25,0.1111111111111111,-0.3888888888888889,-0.25,0.0,0.0,1.0
0,1,0,27474,1.998046875,0.275390625,4,1,11,64,5,1290.04919433594,122.430946350098,0,1,objects,big,0,1,objects,A,big,EX,O,213,E08,890.435546875,0.5,0.2222222222222222,-0.2777777777777778,0.0,0.0,0.0,1.0
0,1,0,27475,2.357421875,0.1796875,5,0,1,10,6,678.036437988281,134.750259399414,0,1,faces,male,0,1,objects,A,big,EX,O,213,E08,890.435546875,0.75,0.3333333333333333,-0.16666666666666669,0.25,0.0,0.0,1.0
0,1,0,27476,2.58203125,0.453125,6,0,2,11,7,653.389343261719,202.385070800781,0,1,objects,big,0,1,objects,A,big,EX,O,213,E08,890.435546875,1.0,0.4444444444444444,-0.05555555555555558,0.5,0.0,0.0,1.0
0,1,1,27486,0.41796875,0.109375,2,1,10,42,2,916.843078613281,610.241027832031,0,1,objects,big,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,27488,0.73046875,0.232421875,3,1,8,33,4,879.24658203125,602.298095703125,0,1,objects,small,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.14285714285714285,0.1111111111111111,-0.3888888888888889,-0.35714285714285715,0.0,0.0,1.0
0,1,0,27491,1.412109375,0.103515625,4,1,1,1,7,584.850036621094,91.2269897460938,0,1,faces,female,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.2857142857142857,0.2222222222222222,-0.2777777777777778,-0.2142857142857143,0.0,0.0,1.0
1,1,0,27493,1.83984375,0.107421875,5,0,14,74,9,1352.16430664062,213.041702270508,0,1,objects,small,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.42857142857142855,0.3333333333333333,-0.16666666666666669,-0.07142857142857145,0.0,0.0,1.0
0,1,0,27497,2.623046875,0.224609375,7,0,6,21,13,773.153747558594,291.741485595703,0,1,faces,male,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.7142857142857143,0.5555555555555556,0.05555555555555558,0.2142857142857143,0.0,0.0,1.0
0,1,0,27498,2.875,0.513671875,8,0,3,12,14,666.152526855469,298.762786865234,0,1,objects,small,0,1,objects,A,small,EX,O,214,E08,894.634765625,0.8571428571428571,0.6666666666666666,0.16666666666666663,0.3571428571428571,0.0,0.0,1.0
0,1,1,27499,3.47265625,0.15234375,9,0,4,16,15,665.720886230469,763.002136230469,0,1,faces,male,0,1,objects,A,small,EX,O,214,E08,894.634765625,1.0,0.7777777777777778,0.2777777777777778,0.5,0.0,0.0,1.0
0,1,0,27515,0.658203125,0.107421875,2,1,4,30,3,866.9384765625,305.508178710938,0,1,faces,female,1,1,faces,P,male,VS,I,215,E08,898.833984375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,27516,0.8359375,0.16015625,3,1,1,4,4,539.744140625,391.693725585938,0,1,faces,female,1,1,faces,P,male,VS,I,215,E08,898.833984375,0.1111111111111111,0.1111111111111111,-0.3888888888888889,-0.3888888888888889,1.0,1.0,0.0
0,1,0,27518,1.251953125,0.169921875,4,1,2,14,6,671.947570800781,499.884155273438,0,1,objects,big,1,1,faces,P,male,VS,I,215,E08,898.833984375,0.2222222222222222,0.2222222222222222,-0.2777777777777778,-0.2777777777777778,1.0,1.0,0.0
0,1,0,27520,1.689453125,0.169921875,5,0,8,51,8,1084.26403808594,622.684875488281,0,1,faces,female,1,1,faces,P,male,VS,I,215,E08,898.833984375,0.3333333333333333,0.3333333333333333,-0.16666666666666669,-0.16666666666666669,1.0,1.0,0.0
0,1,1,20621,0.681640625,0.12109375,2,1,6,29,3,878.026062011719,206.368667602539,0,1,faces,female,0,1,objects,A,big,EX,O,5,E03,16.998046875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
1,1,1,20623,1.0625,0.26953125,3,1,8,47,5,1068.68774414062,221.694915771484,0,1,faces,male,0,1,objects,A,big,EX,O,5,E03,16.998046875,0.16666666666666666,0.125,-0.375,-0.33333333333333337,0.0,0.0,1.0
0,1,1,20626,1.73046875,0.212890625,4,1,5,24,8,764.259216308594,612.48974609375,0,1,faces,female,0,1,objects,A,big,EX,O,5,E03,16.998046875,0.3333333333333333,0.25,-0.25,-0.16666666666666669,0.0,0.0,1.0
0,1,1,20628,2.2578125,0.1484375,5,0,3,15,10,685.518981933594,609.188842773438,0,1,faces,male,0,1,objects,A,big,EX,O,5,E03,16.998046875,0.5,0.375,-0.125,0.0,0.0,0.0,1.0
0,1,0,20630,2.662109375,0.306640625,6,0,2,13,12,656.740661621094,436.605529785156,0,1,faces,male,0,1,objects,A,big,EX,O,5,E03,16.998046875,0.6666666666666666,0.5,0.0,0.16666666666666663,0.0,0.0,1.0
0,1,1,20634,3.80078125,0.154296875,8,0,14,70,16,1293.90747070312,693.815246582031,0,1,faces,male,0,1,objects,A,big,EX,O,5,E03,16.998046875,1.0,0.75,0.25,0.5,0.0,0.0,1.0
0,1,1,20703,0.986328125,0.12890625,2,1,11,59,4,1159.25988769531,536.87451171875,0,1,objects,small,0,1,objects,A,small,EX,O,8,E03,29.595703125,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,20705,1.505859375,0.1015625,3,1,12,61,6,1136.63891601562,746.738586425781,0,1,faces,female,0,1,objects,A,small,EX,O,8,E03,29.595703125,0.3333333333333333,0.125,-0.375,-0.16666666666666669,0.0,0.0,1.0
0,1,1,20706,2.365234375,0.173828125,4,1,5,31,7,877.677307128906,440.842315673828,0,1,objects,small,0,1,objects,A,small,EX,O,8,E03,29.595703125,0.6666666666666666,0.25,-0.25,0.16666666666666663,0.0,0.0,1.0
0,1,0,20708,2.68359375,0.20703125,5,0,7,49,9,1068.63061523438,432.311920166016,0,1,faces,male,0,1,objects,A,small,EX,O,8,E03,29.595703125,1.0,0.375,-0.125,0.5,0.0,0.0,1.0
0,1,1,20737,1.328125,0.181640625,2,1,13,68,7,1275.86474609375,544.43408203125,0,1,faces,female,1,1,faces,P,male,VS,F,9,E03,33.794921875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,1,20740,1.7890625,0.130859375,3,1,12,66,10,1281.30236816406,336.554260253906,0,1,faces,male,1,1,faces,P,male,VS,F,9,E03,33.794921875,0.2,0.125,-0.375,-0.3,1.0,1.0,0.0
0,1,0,20741,1.986328125,0.2421875,4,1,14,69,11,1274.37976074219,643.816772460938,0,1,faces,male,1,1,faces,P,male,VS,F,9,E03,33.794921875,0.4,0.25,-0.25,-0.09999999999999998,1.0,1.0,0.0
0,1,0,20743,2.42578125,0.2578125,5,0,9,54,13,1065.54467773438,928.484069824219,0,1,faces,male,1,1,faces,P,male,VS,F,9,E03,33.794921875,0.6,0.375,-0.125,0.09999999999999998,1.0,1.0,0.0
0,1,1,20746,3.08203125,0.109375,7,0,8,52,16,1011.94671630859,742.633483886719,0,1,faces,male,1,1,faces,P,male,VS,F,9,E03,33.794921875,1.0,0.625,0.125,0.5,1.0,1.0,0.0
1,1,0,20761,0.7421875,0.177734375,2,1,9,37,5,957.55908203125,149.768417358398,0,1,faces,male,1,1,faces,P,female,VS,I,10,E03,37.994140625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,20762,0.9765625,0.216796875,3,1,8,29,6,876.882446289062,243.882568359375,0,1,faces,male,1,1,faces,P,female,VS,I,10,E03,37.994140625,0.25,0.125,-0.375,-0.25,1.0,1.0,0.0
0,1,0,20830,1.849609375,0.18359375,4,1,8,46,10,1065.79455566406,152.003936767578,0,1,faces,female,1,1,faces,P,male,VS,I,12,E03,46.392578125,0.0,0.25,-0.25,-0.5,1.0,1.0,0.0
0,1,0,20832,2.30859375,0.177734375,5,0,14,79,12,1369.42346191406,731.149353027344,0,1,faces,female,1,1,faces,P,male,VS,I,12,E03,46.392578125,1.0,0.375,-0.125,0.5,1.0,1.0,0.0
0,1,0,20877,0.578125,0.154296875,2,1,12,64,3,1266.65966796875,141.985900878906,0,1,faces,female,1,1,faces,P,male,VS,I,14,E03,54.791015625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,20878,0.83984375,0.189453125,3,1,5,31,4,895.831115722656,432.4287109375,0,1,faces,female,1,1,faces,P,male,VS,I,14,E03,54.791015625,0.2,0.125,-0.375,-0.3,1.0,1.0,0.0
0,1,0,20879,1.0703125,0.146484375,4,1,8,49,5,1063.42248535156,435.182983398438,0,1,faces,female,1,1,faces,P,male,VS,I,14,E03,54.791015625,0.4,0.25,-0.25,-0.09999999999999998,1.0,1.0,0.0
0,1,0,20880,1.259765625,0.150390625,5,0,13,66,6,1295.13940429688,368.942260742188,0,1,faces,female,1,1,faces,P,male,VS,I,14,E03,54.791015625,0.6,0.375,-0.125,0.09999999999999998,1.0,1.0,0.0
0,1,0,20885,2.037109375,0.193359375,6,0,9,54,11,1071.21057128906,938.291015625,0,1,faces,female,1,1,faces,P,male,VS,I,14,E03,54.791015625,0.8,0.5,0.0,0.30000000000000004,1.0,1.0,0.0
0,1,1,20886,2.3046875,0.103515625,7,0,3,17,12,649.312561035156,882.624328613281,0,1,objects,big,1,1,faces,P,male,VS,I,14,E03,54.791015625,1.0,0.625,0.125,0.5,1.0,1.0,0.0
0,1,0,21004,0.666015625,0.1171875,3,1,11,48,5,1022.24224853516,366.381530761719,0,1,faces,female,1,1,objects,P,big,VS,O,19,E03,75.787109375,0.0,0.125,-0.375,-0.5,1.0,1.0,0.0
0,1,1,21053,0.626953125,0.16796875,2,1,8,23,3,768.259094238281,560.891174316406,0,1,faces,female,1,1,faces,P,male,VS,F,21,E03,84.185546875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,21054,0.865234375,0.208984375,3,1,6,19,4,752.686828613281,166.544250488281,0,1,faces,female,1,1,faces,P,male,VS,F,21,E03,84.185546875,0.125,0.125,-0.375,-0.375,1.0,1.0,0.0
0,1,1,21083,0.43359375,0.119140625,2,1,5,24,2,799.49462890625,658.635864257812,0,1,objects,small,1,1,objects,P,big,VS,O,22,E03,88.384765625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,1,21085,0.865234375,0.171875,3,1,6,27,4,802.689086914062,960.330505371094,0,1,faces,male,1,1,objects,P,big,VS,O,22,E03,88.384765625,0.16666666666666666,0.125,-0.375,-0.33333333333333337,1.0,1.0,0.0
0,1,1,21088,1.33984375,0.138671875,4,1,2,15,7,629.753234863281,660.459350585938,0,1,objects,small,1,1,objects,P,big,VS,O,22,E03,88.384765625,0.3333333333333333,0.25,-0.25,-0.16666666666666669,1.0,1.0,0.0
1,1,1,21122,1.06640625,0.201171875,2,1,4,22,8,759.406372070312,458.982971191406,0,1,faces,male,0,1,objects,A,small,EX,O,23,E03,92.583984375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
1,1,0,21123,1.3046875,0.498046875,3,1,7,31,9,837.089233398438,468.45166015625,0,1,objects,big,0,1,objects,A,small,EX,O,23,E03,92.583984375,0.25,0.125,-0.375,-0.25,0.0,0.0,1.0
0,1,1,21127,2.39453125,0.13671875,6,0,2,13,13,654.140502929688,460.922149658203,0,1,faces,female,0,1,objects,A,small,EX,O,23,E03,92.583984375,1.0,0.5,0.0,0.5,0.0,0.0,1.0
0,1,1,21150,0.521484375,0.2265625,2,1,6,20,4,750.244750976562,214.214996337891,0,1,objects,big,1,1,objects,P,small,VS,O,24,E03,96.783203125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,21228,0.755859375,0.21875,2,1,7,34,4,838.055236816406,782.274963378906,0,1,objects,small,0,1,faces,A,female,EX,F,27,E03,109.380859375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,21230,1.169921875,0.310546875,3,1,10,60,6,1144.47924804688,683.324951171875,0,1,faces,female,0,1,faces,A,female,EX,F,27,E03,109.380859375,0.3333333333333333,0.125,-0.375,-0.16666666666666669,0.0,0.0,1.0
0,1,0,21232,1.697265625,0.251953125,4,1,9,58,8,1155.95092773438,488.250122070312,0,1,objects,big,0,1,faces,A,female,EX,F,27,E03,109.380859375,0.6666666666666666,0.25,-0.25,0.16666666666666663,0.0,0.0,1.0
1,1,0,21233,2.03125,0.123046875,5,0,3,20,9,783.996459960938,285.163391113281,0,1,objects,small,0,1,faces,A,female,EX,F,27,E03,109.380859375,1.0,0.375,-0.125,0.5,0.0,0.0,1.0
0,1,0,21452,0.771484375,0.1484375,2,1,9,60,5,1196.6884765625,650.4306640625,0,1,faces,male,0,1,faces,A,male,EX,F,34,E03,138.775390625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,21454,2.853515625,0.3203125,3,1,6,31,7,834.588806152344,484.80078125,0,1,faces,male,0,1,faces,A,male,EX,F,34,E03,138.775390625,1.0,0.125,-0.375,0.5,0.0,0.0,1.0
0,1,1,21533,0.544921875,0.158203125,2,1,7,25,4,729.11865234375,742.818115234375,0,1,faces,female,0,1,faces,A,female,EX,I,37,E03,151.373046875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,21535,0.939453125,0.126953125,3,1,8,33,6,835.322875976562,658.246032714844,0,1,faces,male,0,1,faces,A,female,EX,I,37,E03,151.373046875,0.25,0.125,-0.375,-0.25,0.0,0.0,1.0
0,1,0,21537,1.306640625,0.259765625,4,1,13,67,8,1282.25244140625,445.164123535156,0,1,faces,female,0,1,faces,A,female,EX,I,37,E03,151.373046875,0.5,0.25,-0.25,0.0,0.0,0.0,1.0
0,1,1,21539,1.693359375,0.177734375,5,0,14,76,10,1389.0771484375,450.303070068359,0,1,faces,male,0,1,faces,A,female,EX,I,37,E03,151.373046875,0.75,0.375,-0.125,0.25,0.0,0.0,1.0
0,1,1,21541,2.1328125,0.109375,6,0,5,11,12,636.902893066406,247.830474853516,0,1,faces,female,0,1,faces,A,female,EX,I,37,E03,151.373046875,1.0,0.5,0.0,0.5,0.0,0.0,1.0
0,1,1,21566,0.798828125,0.126953125,2,1,8,52,3,1076.72399902344,756.386169433594,0,1,faces,female,0,1,faces,A,male,EX,I,38,E03,155.572265625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,21568,1.158203125,0.208984375,3,1,9,53,5,1059.45971679688,834.915283203125,0,1,objects,big,0,1,faces,A,male,EX,I,38,E03,155.572265625,1.0,0.125,-0.375,0.5,0.0,0.0,1.0
0,1,0,21608,0.791015625,0.21484375,2,1,14,76,4,1360.42944335938,436.560180664062,0,1,faces,male,1,1,faces,P,female,VS,F,39,E03,159.771484375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,21610,1.193359375,0.21875,3,1,6,28,6,858.073852539062,166.779266357422,0,1,faces,male,1,1,faces,P,female,VS,F,39,E03,159.771484375,0.16666666666666666,0.125,-0.375,-0.33333333333333337,1.0,1.0,0.0
0,1,1,21613,1.927734375,0.189453125,4,1,2,9,9,530.6064453125,957.414306640625,0,1,faces,female,1,1,faces,P,female,VS,F,39,E03,159.771484375,0.3333333333333333,0.25,-0.25,-0.16666666666666669,1.0,1.0,0.0
0,1,1,21616,2.4375,0.1171875,5,0,9,52,12,1031.02124023438,727.541320800781,0,1,faces,female,1,1,faces,P,female,VS,F,39,E03,159.771484375,0.5,0.375,-0.125,0.0,1.0,1.0,0.0
0,1,0,21619,2.74609375,0.21484375,6,0,8,51,15,1061.80993652344,643.858947753906,0,1,faces,male,1,1,faces,P,female,VS,F,39,E03,159.771484375,0.6666666666666666,0.5,0.0,0.16666666666666663,1.0,1.0,0.0
0,1,0,21622,3.353515625,0.125,8,0,10,53,18,1098.43310546875,802.118530273438,0,1,faces,female,1,1,faces,P,female,VS,F,39,E03,159.771484375,1.0,0.75,0.25,0.5,1.0,1.0,0.0
1,1,1,21674,0.416015625,0.125,2,1,11,55,3,1153.59448242188,158.268463134766,0,1,faces,male,0,1,faces,A,female,EX,F,41,E03,168.169921875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,21677,1.0703125,0.111328125,4,1,4,11,6,660.031616210938,264.763580322266,0,1,faces,female,0,1,faces,A,female,EX,F,41,E03,168.169921875,0.3333333333333333,0.25,-0.25,-0.16666666666666669,0.0,0.0,1.0
0,1,1,21680,1.677734375,0.18359375,5,0,8,48,9,1046.18408203125,352.560882568359,0,1,objects,small,0,1,faces,A,female,EX,F,41,E03,168.169921875,0.5,0.375,-0.125,0.0,0.0,0.0,1.0
0,1,1,21683,2.392578125,0.14453125,7,0,15,76,12,1345.44995117188,424.764770507812,0,1,faces,female,0,1,faces,A,female,EX,F,41,E03,168.169921875,0.8333333333333334,0.625,0.125,0.33333333333333337,0.0,0.0,1.0
1,1,1,21686,2.859375,0.291015625,8,0,14,75,15,1354.15063476562,347.003814697266,0,1,faces,male,0,1,faces,A,female,EX,F,41,E03,168.169921875,1.0,0.75,0.25,0.5,0.0,0.0,1.0
1,1,0,21786,1.404296875,0.103515625,3,1,11,54,9,1058.65393066406,900.482666015625,0,1,faces,male,1,1,faces,P,female,VS,I,44,E03,180.767578125,0.0,0.125,-0.375,-0.5,1.0,1.0,0.0
1,1,0,21815,0.501953125,0.12890625,2,1,5,22,2,755.962890625,474.938140869141,0,1,objects,small,1,1,objects,P,big,VS,O,45,E03,184.966796875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,21851,1.154296875,0.359375,2,1,8,58,5,1166.21960449219,421.672210693359,0,1,faces,male,0,1,objects,A,big,EX,O,46,E03,189.166015625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
1,1,1,21854,2.12890625,0.140625,4,1,9,60,8,1145.58837890625,663.724853515625,0,1,faces,female,0,1,objects,A,big,EX,O,46,E03,189.166015625,1.0,0.25,-0.25,0.5,0.0,0.0,1.0
1,1,0,21937,0.994140625,0.234375,2,1,9,45,5,922.797912597656,985.522277832031,0,1,faces,female,1,1,objects,P,big,VS,O,49,E03,201.763671875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,21938,1.31640625,0.11328125,3,1,15,75,6,1316.09411621094,367.796752929688,0,1,faces,female,1,1,objects,P,big,VS,O,49,E03,201.763671875,0.2,0.125,-0.375,-0.3,1.0,1.0,0.0
0,1,0,21941,1.837890625,0.134765625,4,1,3,19,9,759.191955566406,176.818313598633,0,1,faces,male,1,1,objects,P,big,VS,O,49,E03,201.763671875,0.4,0.25,-0.25,-0.09999999999999998,1.0,1.0,0.0
0,1,1,22103,0.595703125,0.169921875,2,1,5,30,4,819.545288085938,365.212677001953,0,1,objects,small,0,1,faces,A,male,EX,F,54,E03,222.759765625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,22106,2.20703125,0.1640625,4,1,12,70,7,1292.03051757812,715.792053222656,0,1,faces,male,0,1,faces,A,male,EX,F,54,E03,222.759765625,0.6666666666666666,0.25,-0.25,0.16666666666666663,0.0,0.0,1.0
0,1,1,22110,3.234375,0.146484375,5,0,1,1,11,525.427673339844,168.48078918457,0,1,faces,female,0,1,faces,A,male,EX,F,54,E03,222.759765625,1.0,0.375,-0.125,0.5,0.0,0.0,1.0
0,1,0,22130,0.8984375,0.326171875,2,1,8,60,2,1165.59802246094,650.891906738281,0,1,faces,female,0,1,faces,A,male,EX,I,55,E03,226.958984375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
1,1,1,22131,1.294921875,0.1015625,3,1,12,66,3,1240.30480957031,337.204742431641,0,1,faces,male,0,1,faces,A,male,EX,I,55,E03,226.958984375,1.0,0.125,-0.375,0.5,0.0,0.0,1.0
1,1,0,22245,0.447265625,0.130859375,2,1,1,1,3,566.805419921875,173.240234375,0,1,faces,female,1,1,faces,P,female,VS,I,58,E03,239.556640625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,22250,1.171875,0.111328125,4,1,4,5,8,535.728454589844,552.155334472656,0,1,faces,female,1,1,faces,P,female,VS,I,58,E03,239.556640625,0.3333333333333333,0.25,-0.25,-0.16666666666666669,1.0,1.0,0.0
0,1,0,22255,2.01953125,0.119140625,6,0,10,41,13,968.495849609375,544.085571289062,0,1,faces,male,1,1,faces,P,female,VS,I,58,E03,239.556640625,0.6666666666666666,0.5,0.0,0.16666666666666663,1.0,1.0,0.0
0,1,1,22311,0.439453125,0.15234375,2,1,6,29,2,877.293090820312,269.472808837891,0,1,faces,female,1,1,faces,P,male,VS,I,60,E03,247.955078125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,22313,0.830078125,0.140625,3,1,5,19,4,719.206298828125,177.503845214844,0,1,faces,male,1,1,faces,P,male,VS,I,60,E03,247.955078125,0.3333333333333333,0.125,-0.375,-0.16666666666666669,1.0,1.0,0.0
